"OldPLOTID","Regen_Plot","modal_ht_ft","Species","Cover","ID","modal_ht_cm","comments"
,"MOO1201680",,"CEPR",40.00,4424,7.00,
,"MOO1201680",,"CECO",5.00,4425,60.00,
,"MOO1201680",,"ARPA6",2.00,4426,70.00,
,"MOO1201681",,"CECO",5.00,4427,27.00,
,"MOO1201681",,"ARPA6",2.00,4428,21.00,
,"MOO1201681",,"CEPR",4.00,4429,8.00,
,"MOO1201696",,"CECO",5.00,4430,65.00,
,"MOO1201698",,"CECO",7.00,4431,60.00,
,"MOO1201698",,"CEPR",3.00,4432,8.00,
,"MOO1201698",,"CHSE11",0.50,4433,25.00,
,"MOO1201711",,"CECO",55.00,4434,85.00,
,"MOO1201711",,"SASC",15.00,4435,190.00,
,"MOO1201711",,"ARPA6",5.00,4436,50.00,
,"MOO1201714",,"CECO",80.00,4437,90.00,
,"MOO1201714",,"ARPA6",15.00,4438,70.00,
,"MOO1201714",,"CEPR",2.00,4439,10.00,
,"MOO1201725",,"CECO",70.00,4440,45.00,
,"MOO1201725",,"CEVE",0.50,4441,50.00,
,"MOO1201725",,"CEPR",2.00,4442,7.00,
,"MOO1201726",,"CECO",25.00,4443,30.00,
,"MOO1201726",,"CEPR",25.00,4444,7.00,
,"MOO1201726",,"ARPA6",2.00,4445,50.00,
,"MOO1201728",,"SYMO",4.00,4447,28.00,
,"MOO1201728",,"SASC",4.00,4448,106.00,
,"MOO1201728",,"CECO",15.00,4449,56.00,
,"MOO1201728",,"ARPA6",3.00,4450,50.00,
,"MOO1201730",,"SASC",10.00,4451,180.00,
,"MOO1201730",,"CECO",20.00,4452,80.00,
,"MOO1201730",,"ARPA6",6.00,4453,34.00,
,"MOO1201730",,"CEPR",1.00,4454,7.00,
,"MOO1201732",,"CECO",65.00,4455,90.00,
,"MOO1201732",,"ARPA6",6.00,4456,80.00,
,"MOO1201732",,"CEPR",1.00,4457,8.00,
,"MOO1201748",,"SYMO",27.00,4458,20.00,
,"MOO1201748",,"CECO",13.00,4459,100.00,
,"MOO1201749",,"ARPA6",10.00,4460,50.00,
,"MOO1201749",,"CECO",15.00,4461,55.00,
,"MOO1201749",,"RIRO",1.00,4462,50.00,
,"MOO1201749",,"UNK_1",1.00,4463,65.00,"ChrLig"
,"MOO1201750",,"CECO",45.00,4464,70.00,
,"MOO1201750",,"ARPA6",2.00,4465,60.00,
,"MOO1201750",,"CEPR",15.00,4466,7.00,
,"MOO1201751",,"CECO",62.00,4467,95.00,
,"MOO1201751",,"ARPA6",4.00,4468,50.00,
,"MOO1201752",,"CECO",25.00,4469,90.00,
,"MOO1201752",,"ARPA6",4.00,4470,95.00,
,"MOO1201752",,"UNK_1",1.00,4471,40.00,"Chrysotamnus light - nauseotus"
,"MOO1202106",,"SYMO",2.00,4472,20.00,
,"MOO1202106",,"CEVE",0.50,4473,15.00,
,"MOO1202107",,"CEVE",2.00,4474,60.00,
,"MOO1202107",,"CECO",2.00,4475,100.00,
,"MOO1202107",,"AMUT",1.00,4476,80.00,
,"MOO1202107",,"SYMO",1.00,4477,20.00,
,"MOO1202108",,"AMUT",2.00,4478,75.00,
,"MOO1202108",,"SYMO",25.00,4479,20.00,
,"MOO1202115",,"CEPR",1.00,4480,10.00,
,"MOO1202115",,"SYMO",3.00,4481,20.00,
,"MOO1202115",,"RIRO",0.50,4482,20.00,
,"MOO1202124",,"CECO",40.00,4483,65.00,
,"MOO1202124",,"CEVE",1.00,4484,60.00,
,"MOO1202124",,"RIRO",1.00,4485,80.00,
,"MOO1202126",,"SYMO",4.00,4486,15.00,
,"MOO1202126",,"AMUT",1.00,4487,75.00,
,"MOO1202126",,"CEVE",0.50,4488,12.00,
,"MOO1202127",,"AMUT",1.00,4489,90.00,
,"MOO1202127",,"SYMO",3.00,4490,10.00,
,"MOO1202133",,"CECO",4.00,4491,25.00,
,"MOO1202133",,"CEVE",0.50,4492,30.00,
,"MOO1202133",,"SYMO",0.50,4493,20.00,
,"MOO1202200",,"CEPR",0.50,4494,7.00,
,"MOO1202200",,"SYMO",6.00,4495,15.00,
,"MOO1202201",,"CECO",2.00,4496,40.00,
,"MOO1202201",,"SYMO",3.00,4497,40.00,
,"MOO1202213",,"SYMO",11.00,4498,35.00,
,"MOO1202213",,"CEPR",3.00,4499,12.00,
,"MOO1200443",,"CECO",5.00,4500,48.00,
,"MOO1200443",,"SYMO",3.00,4501,31.00,
,"MOO1200089",,"SYMO",12.00,4502,22.00,
,"MOO1200111",,"CECO",1.00,4503,40.00,
,"MOO1200111",,"SYMO",3.00,4504,30.00,
,"MOO1200113",,"SYMO",0.50,4505,14.00,
,"FRD1200022",,"ARPA6",8.00,4507,100.00,
,"FRD1200022",,"CECO",2.00,4508,60.00,
,"FRD1200022",,"CHFO",6.00,4509,30.00,
,"FRD1200031",,"ARPA6",18.00,4510,90.00,
,"FRD1200031",,"CECO",6.00,4511,120.00,
,"FRD1200031",,"CHFO",2.00,4512,35.00,
,"FRD1200033",,"CECO",7.00,4513,90.00,
,"FRD1200033",,"ARPA6",2.00,4514,70.00,
,"FRD1200033",,"CHFO",1.00,4515,20.00,
,"FRD1200034",,"CHFO",17.00,4516,30.00,
,"FRD1200034",,"ARPA6",42.00,4517,100.00,
,"FRD1200034",,"CECO",5.00,4518,65.00,
,"FRD1200035",,"CECO",20.00,4519,90.00,
,"FRD1200035",,"CHFO",4.00,4520,20.00,
,"FRD1200035",,"ARPA6",1.00,4521,80.00,
,"FRD1200035",,"SASC",1.00,4522,80.00,
,"FRD1200047",,"ARPA6",1.00,4523,70.00,
,"FRD1200047",,"CHFO",30.00,4524,40.00,
,"FRD1200047",,"CECO",1.00,4525,30.00,
,"FRD1200048",,"CHFO",15.00,4526,40.00,
,"FRD1200049",,"ARPA6",1.00,4527,70.00,
,"FRD1200049",,"CHFO",50.00,4528,40.00,
,"FRD1200050",,"CHFO",15.00,4530,30.00,
,"FRD1200060",,"CHFO",40.00,4532,30.00,
,"FRD1200061",,"CEIN3",85.00,4533,180.00,
,"FRD1200061",,"CHFO",7.00,4534,30.00,
,"FRD1200062",,"CHFO",50.00,4535,30.00,
,"FRD1200063",,"CEIN3",25.00,4536,120.00,
,"FRD1200063",,"CHFO",1.00,4537,35.00,
,"FRD1200065",,"CHFO",85.00,4538,40.00,
,"FRD1200065",,"CEIN3",1.00,4539,140.00,
,"FRD1200070",,"KELE",22.00,4540,65.00,
,"FRD1200079",,"CHFO",75.00,4541,30.00,
,"FRD1200080",,"CHFO",40.00,4542,33.00,
,"FRD1200082",,"CEIN3",15.00,4543,180.00,
,"FRD1200082",,"KELE",2.00,4544,70.00,
,"FRD1200083",,"CHFO",75.00,4545,35.00,
,"FRD1200083",,"CEIN3",10.00,4546,145.00,
,"FRD1200083",,"ARPA6",0.50,4547,35.00,
,"FRD1200084",,"CEIN3",12.00,4548,95.00,
,"FRD1200084",,"CHFO",20.00,4549,40.00,
,"FRD1200085",,"CHFO",70.00,4550,35.00,
,"FRD1200090",,"CHFO",25.00,4551,40.00,
,"FRD1200090",,"CEIN3",10.00,4552,190.00,
,"FRD1200090",,"RUPA",0.50,4553,30.00,
,"FRD1200092",,"RUPA",25.00,4554,120.00,
,"FRD1200092",,"CEIN3",6.00,4555,200.00,
,"FRD1200092",,"RIRO",1.00,4556,40.00,
,"FRD1200093",,"CHFO",15.00,4557,30.00,
,"FRD1200099",,"CEIN3",95.00,4558,180.00,
,"FRD1200102",,"CEIN3",35.00,4559,109.00,
,"FRD1200102",,"ARPA6",0.50,4560,115.00,
,"FRD1200102",,"CHFO",2.00,4561,40.00,
,"FRD1200103",,"CEIN3",5.00,4562,130.00,
,"FRD1200103",,"ARVI",0.50,4563,60.00,
,"FRD1200104",,"CHFO",0.50,4564,15.00,
,"FRD1200105",,"ARPA6",1.00,4565,95.00,
,"FRD1200105",,"CHFO",85.00,4566,37.00,
,"FRD1200105",,"CEIN3",3.00,4567,220.00,
,"FRD1200106",,"CEIN3",1.00,4568,150.00,
,"FRD1200106",,"CHFO",30.00,4569,40.00,
,"FRD1200107",,"CHFO",30.00,4570,35.00,
,"FRD1200107",,"CEIN3",3.00,4571,85.00,
,"FRD1200107",,"ARPA6",0.50,4572,33.00,
,"FRD1200109",,"CEIN3",1.00,4573,180.00,
,"FRD1200117",,"ARVI",4.00,4574,75.00,
,"FRD1200117",,"ARPA6",6.00,4575,115.00,
,"FRD1200117",,"CHFO",15.00,4576,35.00,
,"FRD1200123",,"CHFO",65.00,4577,40.00,
,"FRD1200123",,"CEIN3",30.00,4578,170.00,
,"FRD1200123",,"ARVI",2.00,4579,100.00,
,"FRD1200124",,"CEIN3",25.00,4580,150.00,
,"FRD1200124",,"CHFO",5.00,4581,30.00,
,"FRD1200124",,"ARPA6",0.50,4582,20.00,
,"FRD1200125",,"CHFO",1.00,4583,30.00,
,"FRD1200125",,"CEIN3",0.50,4584,80.00,
,"FRD1200126",,"CHFO",75.00,4585,25.00,
,"FRD1200130",,"CEIN3",12.00,4586,110.00,
,"FRD1200134",,"CEIN3",25.00,4587,150.00,
,"FRD1200134",,"CHFO",50.00,4588,30.00,
,"FRD1200135",,"CHFO",30.00,4589,25.00,
,"FRD1200183",,"CHFO",0.50,4590,13.00,
,"FRD1200185",,"CHFO",30.00,4591,35.00,
,"FRD1200185",,"KELE",3.00,4592,60.00,
,"FRD1200229",,"CHFO",0.50,4593,12.00,
,"FRD1200268",,"CHFO",0.50,4594,15.00,
,"FRD1200269",,"CHFO",35.00,4595,40.00,
,"FRD1200270",,"CHFO",70.00,4596,25.00,
,"FRD1200271",,"CHFO",10.00,4597,40.00,
,"FRD1200271",,"RUPA",10.00,4598,75.00,
,"FRD1200271",,"CECO",5.00,4599,80.00,
,"FRD1200302",,"ARPA6",25.00,4600,50.00,
,"FRD1200302",,"CECO",5.00,4601,35.00,
,"FRD1200302",,"CHFO",2.00,4602,20.00,
,"FRD1200032",,"CHFO",40.00,4603,30.00,
,"FRD1200032",,"CECO",4.00,4604,100.00,
,"FRN1200002",,"CHFO",30.00,4605,35.00,
,"FRN1200002",,"BEAQ",3.00,4606,35.00,
,"FRN1200008",,"ARPA6",0.50,4607,35.00,
,"FRN1200008",,"CHFO",45.00,4608,25.00,
,"FRN1200008",,"RIBES",0.50,4609,15.00,
,"FRN1200013",,"BEAQ",10.00,4610,30.00,
,"FRN1200013",,"CHFO",80.00,4611,30.00,
,"FRN1200013",,"KELE",2.00,4612,60.00,
,"FRN1200017",,"CEIN3",2.00,4613,142.00,
,"FRN1200017",,"KELE",1.00,4614,66.00,
,"FRN1200018",,"CHFO",30.00,4615,35.00,
,"FRN1200019",,"CEIN3",3.00,4616,60.00,
,"FRN1200019",,"ARVI",1.00,4617,60.00,
,"FRN1200019",,"CHFO",0.50,4618,30.00,
,"FRN1200024",,"CHFO",85.00,4619,35.00,
,"FRN1200024",,"ARVI",5.00,4620,70.00,
,"FRN1200024",,"BEAQ",0.50,4621,20.00,
,"FRN1200028",,"CHFO",80.00,4622,35.00,
,"FRN1200028",,"ARVI",1.00,4623,90.00,
,"FRN1200030",,"CEIN3",1.00,4624,100.00,
,"FRN1200034",,"CEIN3",65.00,4625,90.00,
,"FRN1200034",,"CHFO",7.00,4626,40.00,
,"FRN1200035",,"CECO",15.00,4627,85.00,
,"FRN1200035",,"CEIN3",3.00,4628,170.00,
,"FRN1200035",,"RIRO",2.00,4629,40.00,
,"FRN1200035",,"SANIC5",1.00,4631,220.00,
,"FRN1200036",,"CHFO",28.00,4632,35.00,
,"FRN1200036",,"SASC",5.00,4633,260.00,
,"FRN1200036",,"CEIN3",0.50,4634,220.00,
,"FRN1200041",,"ARVI",6.00,4635,50.00,
,"FRN1200041",,"CHFO",30.00,4636,30.00,
,"FRN1200041",,"CEIN3",0.50,4637,110.00,
,"FRN1200041",,"KELE",3.00,4638,70.00,
,"FRN1200043",,"CHFO",15.00,4639,30.00,
,"FRN1200044",,"CHFO",93.00,4640,35.00,
,"FRN1200049",,"CHFO",15.00,4641,35.00,
,"FRN1200049",,"CEIN3",10.00,4642,115.00,
,"FRN1200049",,"ARVI",1.00,4643,60.00,
,"FRN1200051",,"CHFO",40.00,4644,50.00,
,"FRN1200063",,"CECO",5.00,4645,80.00,
,"FRN1200070",,"ARVI",1.00,4646,40.00,
,"FRN1200070",,"CHFO",13.00,4647,30.00,
,"FRN1200090",,"CEIN3",40.00,4648,210.00,
,"FRN1200090",,"ARVI",5.00,4649,140.00,
,"FRN1200091",,"ARVI",3.00,4650,80.00,
,"FRN1200097",,"CEIN3",55.00,4651,270.00,
,"FRN1200097",,"RIRO",0.50,4652,18.00,
,"FRN1200131",,"ARPA6",0.50,4653,31.00,
,"FRN1200131",,"CHFO",78.00,4654,40.00,
,"FRN1200132",,"CHFO",5.00,4655,33.00,
,"FRN1200136",,"CHFO",10.00,4656,28.00,
,"FRN1200138",,"CEIN3",5.00,4657,123.00,
,"FRN1200172",,"CEIN3",18.00,4658,90.00,
,"FRN1200172",,"CHFO",40.00,4659,42.00,
,"FRN1200180",,"KELE",1.00,4660,30.00,
,"FRN1200180",,"RUPA",2.00,4661,90.00,
,"FRN1200184",,"CHFO",0.50,4663,35.00,
,"FRN1200186",,"CHFO",30.00,4664,35.00,
,"FRN1200221",,"KELE",20.00,4665,60.00,
,"FRN1200221",,"CHFO",5.00,4666,30.00,
,"FRN1200225",,"CHFO",3.00,4667,30.00,
,"FRN1200231",,"CHFO",35.00,4668,25.00,
,"FRN1200305",,"CHFO",4.00,4669,18.00,
,"FRN1200305",,"CECO",0.50,4670,25.00,
,"FRN1200307",,"CHFO",4.00,4671,20.00,
,"FRN1200322",,"CECO",11.00,4672,25.00,
,"FRN1200322",,"CHFO",1.00,4673,50.00,
,"FRN1200324",,"CECO",10.00,4674,80.00,
,"FRN1200324",,"CHFO",2.00,4675,25.00,
,"FRN1200376",,"CECO",4.00,4676,60.00,
,"FRN1200376",,"ARPA6",1.00,4677,30.00,
,"FRN1200378",,"RIBES",2.00,4678,140.00,
,"FRN1200378",,"CECO",5.00,4679,85.00,
,"FRN1200378",,"SYMO",0.50,4680,20.00,
,"FRN1200378",,"RULE",0.50,4681,160.00,
,"FRN1200378",,"RIRO",1.00,4682,20.00,
,"FRN1200382",,"RIBES",1.00,4683,40.00,
,"FRN1200382",,"PREM",10.00,4684,150.00,
,"FRN1200382",,"CECO",70.00,4685,90.00,
,"FRN1200382",,"ARVI",0.50,4686,35.00,
,"FRN1200382",,"KELE",0.50,4687,65.00,
,"FRN1200394",,"CECO",0.50,4688,30.00,
,"FRN1200394",,"RIRO",0.50,4689,19.00,
,"ANT1200536",,"CEVE",1.00,4690,40.00,
,"ANT1200536",,"CEPR",1.00,4691,6.00,
,"ANT1200536",,"CHAL",0.50,4692,50.00,
,"ANT1200538",,"CEVE",4.00,4693,50.00,
,"ANT1200538",,"CEPR",7.00,4694,6.00,
,"ANT1200540",,"PUTR2",0.50,4695,14.00,
,"ANT1200540",,"CEPR",4.00,4696,5.00,
,"ANT1200540",,"ARPA6",1.00,4697,55.00,
,"ANT1200542",,"CEVE",1.00,4698,80.00,
,"ANT1200542",,"PHDI",0.50,4699,8.00,
,"ANT1200575",,"CEVE",0.50,4701,30.00,
,"ANT1200575",,"CEPR",0.50,4702,6.00,
,"ANT1200577",,"ARPA6",0.50,4703,65.00,
,"ANT1200577",,"CEPR",1.00,4704,6.00,
,"ANT1200577",,"PUTR2",2.00,4705,114.00,
,"ANT1200579",,"LEPU",0.50,4706,10.00,
,"ANT1200579",,"CEVE",0.50,4707,30.00,
,"ANT1200583",,"ARPA6",4.00,4708,70.00,
,"ANT1200583",,"PHDI",0.50,4709,10.00,
,"ANT1200583",,"CEPR",2.00,4710,6.00,
,"ANT1200583",,"PUTR2",1.00,4711,90.00,
,"ANT1200623",,"CEVE",0.50,4712,15.00,
,"ANT1200625",,"ADFA",1.00,4713,35.00,
,"ANT1200627",,"CEPR",0.50,4714,4.00,
,"ANT1200627",,"CEVE",5.00,4715,35.00,
,"ANT1200674",,"CEVE",2.00,4716,15.00,
,"ANT1200674",,"SALE",5.00,4717,233.00,
,"ANT1200676",,"ADFA",35.00,4718,75.00,
,"ANT1200726",,"ADFA",1.00,4720,30.00,
,"ANT1200728",,"CEPR",2.00,4721,4.00,
,"ANT1201310",,"ADFA",25.00,4722,45.00,
,"ANT1201310",,"CHAL",1.00,4723,40.00,
,"ANT1201310",,"PUTR2",1.00,4724,110.00,
,"FRN1200014",,"BEAQ",3.00,4725,30.00,
,"FRN1200014",,"RIRO",0.50,4726,35.00,
,"FRN1200015",,"CHFO",98.00,4727,30.00,
,"FRN1200015",,"ARVI",0.50,4728,48.00,
,"FRN1200015",,"BEAQ",5.00,4729,40.00,
,"FRN1200016",,"CEIN3",15.00,4730,90.00,
,"FRN1200016",,"CHFO",45.00,4731,25.00,
,"FRN1200016",,"ARVI",0.50,4732,20.00,
,"FRN1200026",,"CHFO",90.00,4733,50.00,
,"FRN1200037",,"KELE",2.00,4734,70.00,
,"FRN1200037",,"CEIN3",15.00,4735,120.00,
,"FRN1200037",,"ARVI",0.50,4736,40.00,
,"FRN1200039",,"SASC",5.00,4737,190.00,
,"FRN1200039",,"SALIX",5.00,4738,300.00,
,"FRN1200039",,"SANIC5",1.00,4739,90.00,
,"ANT1201376",,"ADFA",40.00,4740,50.00,
,"ANT1201376",,"ARTR2",0.50,4741,25.00,
,"ANT1201376",,"CEPR",0.50,4742,6.00,
,"ANT1201378",,"PUTR2",0.50,4743,75.00,
,"ANT1201446",,"PUTR2",10.00,4744,70.00,
,"ANT1201448",,"CEPR",3.00,4745,6.00,
,"ANT1201448",,"PUTR2",1.00,4746,65.00,
,"ANT1201519",,"ROBR",1.00,4747,60.00,
,"ANT1201519",,"PUTR2",0.50,4748,50.00,
,"ANT1201519",,"CEPR",1.00,4749,6.00,
,"ANT1201585",,"CEPR",25.00,4750,7.00,
,"ANT1201585",,"PUTR2",1.00,4751,40.00,
,"ANT1201585",,"ADFA",0.50,4752,30.00,
,"ANT1201587",,"CEPR",8.00,4753,6.00,
,"ANT1201587",,"ARPA6",1.00,4754,55.00,
,"ANT1201587",,"CEVE",1.00,4755,30.00,
,"ANT1201587",,"PUTR2",0.50,4756,37.00,
,"ANT1201587",,"ADFA",0.50,4757,58.00,
,"ANT1201769",,"CEVE",85.00,4758,100.00,
,"ANT1201769",,"ARTR2",2.00,4759,65.00,
,"ANT1201769",,"SASC",1.00,4760,90.00,
,"ANT1201771",,"CEVE",70.00,4761,100.00,
,"ANT1201771",,"CEPR",2.00,4762,7.00,
,"ANT1201773",,"CEVE",0.50,4763,40.00,
,"ANT1201777",,"ARPA6",6.00,4764,35.00,
,"ANT1201777",,"CEPR",15.00,4765,6.00,
,"ANT1201777",,"CEVE",6.00,4766,55.00,
,"ANT1201779",,"CEVE",40.00,4767,80.00,
,"ANT1201779",,"CEPR",15.00,4768,5.00,
,"ANT1201779",,"ARPA6",4.00,4769,50.00,
,"ANT1201781",,"CEVE",80.00,4770,130.00,
,"ANT1201781",,"SASC",15.00,4771,170.00,
,"ANT1201781",,"CEPR",0.50,4772,5.00,
,"ANT1201783",,"ARPA6",6.00,4773,80.00,
,"ANT1201783",,"CEPR",7.00,4774,5.00,
,"ANT1201783",,"ARTR2",6.00,4775,40.00,
,"ANT1201783",,"CEVE",3.00,4776,90.00,
,"ANT1201783",,"SYMO",5.00,4777,20.00,
,"ANT1201785",,"CEPR",1.00,4778,7.00,
,"ANT1201785",,"ARPA6",15.00,4779,60.00,
,"ANT1201785",,"CEVE",5.00,4780,90.00,
,"ANT1201787",,"CEVE",30.00,4781,90.00,
,"ANT1201787",,"ARPA6",2.00,4782,50.00,
,"ANT1201787",,"CEPR",10.00,4783,7.00,
,"ANT1201787",,"SYMO",0.50,4784,22.00,
,"ANT1201789",,"CEVE",40.00,4785,80.00,
,"ANT1201789",,"SYMO",0.50,4786,60.00,
,"ANT1201789",,"ARPA6",1.00,4787,30.00,
,"ANT1201791",,"ARPA6",0.50,4788,40.00,
,"ANT1201791",,"CEVE",35.00,4789,75.00,
,"ANT1201791",,"CEPR",2.00,4790,6.00,
,"ANT1201793",,"CEVE",2.00,4791,62.00,
,"ANT1201793",,"SASC",4.00,4792,120.00,
,"ANT1201793",,"ARPA6",0.50,4793,22.00,
,"ANT1201793",,"SYMO",1.00,4794,30.00,
,"ANT1201793",,"AMUT",1.00,4795,100.00,
,"ANT1201796",,"CEVE",60.00,4796,75.00,
,"ANT1201796",,"ARPA6",2.00,4797,68.00,
,"ANT1201796",,"CEPR",0.50,4798,5.00,
,"ANT1201799",,"ARPA6",20.00,4799,90.00,
,"ANT1201799",,"CEVE",8.00,4800,75.00,
,"ANT1201799",,"CEPR",5.00,4801,8.00,
,"ANT1201799",,"ARTR2",0.50,4802,28.00,
,"ANT1201830",,"CEPR",5.00,4803,8.00,
,"ANT1201830",,"SYMO",3.00,4804,19.00,
,"ANT1201830",,"PRUNUS",1.00,4805,50.00,
,"ANT1201832",,"CEVE",50.00,4806,133.00,
,"ANT1201832",,"CEPR",5.00,4807,9.00,
,"ANT1201834",,"CEVE",1.00,4808,40.00,
,"ANT1201836",,"CEVE",60.00,4809,110.00,
,"ANT1201836",,"ARPA6",1.00,4810,64.00,
,"ANT1201836",,"CEPR",5.00,4811,10.00,
,"ANT1201838",,"CEVE",15.00,4812,120.00,
,"ANT1201838",,"CEPR",8.00,4813,8.00,
,"ANT1201840",,"CEPR",10.00,4814,9.00,
,"ANT1201842",,"ARTR2",0.50,4815,34.00,
,"ANT1201842",,"CEVE",0.50,4816,75.00,
,"ANT1201842",,"ARPA6",1.00,4817,30.00,
,"ANT1201842",,"CEPR",10.00,4818,9.00,
,"ANT1201844",,"CEVE",92.00,4819,150.00,
,"ANT1201844",,"CEPR",1.00,4820,9.00,
,"ANT1201844",,"ARPA6",1.00,4821,35.00,
,"ANT1201846",,"CEVE",75.00,4822,60.00,
,"ANT1201846",,"CEPR",6.00,4823,5.00,
,"ANT1201846",,"ARPA6",2.00,4824,40.00,
,"ANT1201848",,"CEVE",85.00,4825,95.00,
,"ANT1201848",,"ARTR2",0.50,4826,53.00,
,"ANT1201850",,"CEVE",80.00,4827,120.00,
,"ANT1201850",,"ARPA6",10.00,4828,80.00,
,"ANT1201850",,"CEPR",5.00,4829,5.00,
,"ANT1201852",,"CEVE",80.00,4830,80.00,
,"ANT1201852",,"ARPA6",2.00,4831,50.00,
,"ANT1201854",,"CEVE",55.00,4832,90.00,
,"ANT1201854",,"ARPA6",2.00,4833,40.00,
,"ANT1201856",,"CEPR",0.50,4834,4.00,
,"ANT1201856",,"ARPA6",15.00,4835,70.00,
,"ANT1201856",,"ARTR2",0.50,4836,20.00,
,"ANT1201856",,"CEVE",10.00,4837,100.00,
,"ANT1201860",,"CEVE",1.00,4838,30.00,
,"ANT1201860",,"ARPA6",2.00,4839,80.00,
,"ANT1201896",,"ARPA6",1.00,4840,45.00,
,"ANT1201896",,"CEVE",0.50,4841,20.00,
,"ANT1201898",,"CEVE",1.00,4842,20.00,
,"ANT1201898",,"SASC",1.00,4843,15.00,
,"ANT1201899",,"CHVI8",0.50,4844,25.00,
,"ANT1201899",,"CEVE",20.00,4845,80.00,
,"ANT1201900",,"CEPR",3.00,4846,5.00,
,"ANT1201900",,"ARPA6",15.00,4847,140.00,
,"ANT1201900",,"CEVE",5.00,4848,150.00,
,"ANT1201900",,"PUTR2",3.00,4849,75.00,
,"ANT1201963",,"CEVE",2.00,4850,47.00,
,"ANT1201963",,"CEPR",10.00,4851,6.00,
,"ANT1201963",,"ARPA6",1.00,4852,5.00,
,"ANT1201965",,"CEVE",7.00,4853,90.00,
,"ANT1202033",,"ARPA6",10.00,4854,140.00,
,"ANT1202033",,"CEVE",35.00,4855,140.00,
,"ANT1202033",,"CEPR",7.00,4856,10.00,
,"ANT1202025",,"CEVE",44.00,4857,90.00,
,"ANT1202025",,"CEPR",10.00,4858,4.00,
,"ANT1202025",,"ARPA6",1.00,4859,100.00,
,"ANT1202027",,"CEVE",50.00,4860,2.00,
,"ANT1202029",,"ARPA6",0.50,4861,34.00,
,"ANT1202029",,"CEVE",0.50,4862,40.00,
,"ANT1202029",,"PUTR2",0.50,4863,30.00,
,"ANT1202031",,"CEVE",4.00,4864,75.00,
,"ANT1202031",,"ARPA6",1.00,4865,65.00,
,"ANT1202031",,"PUTR2",1.00,4866,107.00,
,"ANT1202035",,"CEVE",5.00,4867,25.00,
,"ANT1202035",,"CEPR",8.00,4868,10.00,
,"ANT1202035",,"ARPA6",2.00,4869,70.00,
,"ANT1202039",,"ARPA6",3.00,4870,76.00,
,"ANT1202039",,"CEVE",60.00,4871,120.00,
,"ANT1202039",,"SASC",1.00,4872,150.00,
,"ANT1202090",,"CEVE",50.00,4873,180.00,
,"ANT1202090",,"SALE",25.00,4874,300.00,
,"ANT1202090",,"SASC",25.00,4875,300.00,
,"ANT1202092",,"ADFA",30.00,4876,30.00,
,"ANT1202094",,"CEVE",40.00,4877,150.00,
,"ANT1202094",,"PUTR2",3.00,4878,100.00,
,"ANT1202094",,"ADFA",7.00,4879,50.00,
,"ANT1202096",,"CEVE",1.00,4880,70.00,
,"ANT1202096",,"ROBR",0.50,4881,140.00,
,"ANT1202098",,"CEVE",50.00,4882,80.00,
,"ANT1202100",,"PUTR2",2.00,4883,30.00,
,"ANT1202102",,"CEVE",5.00,4884,60.00,
,"ANT1202102",,"PUTR2",1.00,4885,67.00,
,"ANT1202104",,"CEVE",80.00,4886,110.00,
,"ANT1202148",,"ARPA6",2.00,4887,80.00,
,"ANT1202148",,"CEVE",22.00,4888,100.00,
,"ANT1202150",,"CEPR",3.00,4889,4.00,
,"ANT1202154",,"ARVI",3.00,4890,85.00,
,"ANT1202154",,"CEVE",20.00,4891,110.00,
,"ANT1202172",,"CEPR",1.00,4892,4.00,
,"ANT1202172",,"PUTR2",1.00,4893,6.00,
,"ANT1202174",,"CEPR",10.00,4894,4.00,
,"ANT1202179",,"CEPR",15.00,4895,4.00,
,"ANT1202180",,"CEPR",0.50,4896,4.00,
,"ANT1202198",,"CEVE",20.00,4897,70.00,
,"ANT1202216",,"CEPR",0.50,4898,4.00,
,"ANT1202220",,"CEPR",2.00,4899,4.00,
,"ANT1202226",,"CEPR",0.50,4900,4.00,
,"ANT1202242",,"CEVE",90.00,4901,100.00,
,"ANT1202261",,"ARPA6",3.00,4902,150.00,
,"ANT1202261",,"PUTR2",2.00,4903,30.00,
,"ANT1202263",,"PUTR2",2.00,4904,80.00,
,"ANT1202292",,"ARPA6",1.00,4905,25.00,
,"ANT1202293",,"ARPA6",2.00,4906,110.00,
,"ANT1202293",,"PUTR2",3.00,4907,88.00,
,"ANT1202293",,"CEPR",5.00,4908,4.00,
,"ANT1200110",,"CHSE11",10.00,4909,90.00,
,"ANT1200119",,"RINE",10.00,4910,170.00,
,"ANT1200119",,"SYMO",5.00,4911,20.00,
,"ANT1200119",,"RUPA",15.00,4912,37.00,
,"ANT1200138",,"UNK_1",5.00,4913,160.00,"ALDER-LIKE"
,"FRD1200030",,"CHFO",5.00,4914,40.00,
,"FRD1200030",,"ARPA6",4.00,4915,80.00,
,"FRD1200056",,"KELE",3.00,4916,55.00,
,"FRD1200056",,"CHFO",6.00,4917,25.00,
,"FRD1200056",,"RIRO",0.50,4918,33.00,
,"FRD1200058",,"ARPA6",15.00,4919,110.00,
,"FRD1200058",,"CECO",3.00,4920,120.00,
,"FRD1200058",,"CHFO",35.00,4921,30.00,
,"FRD1200058",,"CEIN3",20.00,4922,100.00,
,"FRD1200058",,"ARVI",1.00,4923,80.00,
,"FRD1200064",,"CEIN3",95.00,4924,200.00,
,"FRD1200064",,"RIRO",1.00,4925,150.00,
