"ID","Regen_Plot","OldPLOTID","Count_total","0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","6yr","7yr","8yr","9yr","10yr","11+yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts"
4201,"ELK2012629",,,,,,,,,,,,,,,"H","QUKE",,,4.00,45.00,15.00,,3
4202,"ELK2012629",,,,,,,,,,,,,,,"H","LIDE3",,,4.00,128.00,128.00,,2
4203,"ELK2012629",,,,,,,,,,,,,,,"H","ARME",,,2.00,80.00,20.00,,3
4204,"ELK2012658",,,,,,,,,,,,,,,"C","ABCO",,,1.00,11.00,1.50,,1
4205,"ELK2012658",,,,,,,,,,,,,,,"H","LIDE3",,,3.00,15.00,0.50,,1
4206,"ELK2012658",,,,,,,,,,,,,,,"H","ARME",,,1.00,15.00,8.00,,1
4207,"ELK2012749",,,,,,,,,,,,,,,"C","PIPO",,,1.00,10.00,3.50,,47
4208,"ELK2012749",,,,,,,,,,,,,,,"C","PSME",,,4.00,30.00,5.00,,72
4209,"ELK2012749",,,,,,,,,,,,,,,"H","ARME",,,1.00,18.00,6.50,,17
4210,"ELK2012749",,,,,,,,,,,,,,,"H","LIDE3",,,0.00,11.00,,,2
4211,"ELK2012719",,,,,,,,,,,,,,,"H","ARME",,,3.00,40.00,5.00,,1
4212,"ELK2012719",,,,,,,,,,,,,,,"H","LIDE3",,,4.00,21.00,1.50,,1
4213,"ELK2012719",,,,,,,,,,,,,,,"H","QUCH2",,,4.00,23.00,4.00,,1
4214,"ELK2012719",,,,,,,,,,,,,,,"H","QUKE",,,0.00,10.00,,,1
4215,"ELK2012750",,,,,,,,,,,,,,,"C","PIPO",,,2.00,40.00,5.00,,2
4216,"ELK2012828",,,,,,,,,,,,,,,"H","ARME",,,3.00,40.00,10.00,,4
4217,"ELK2012828",,,,,,,,,,,,,,,"C","PIPO",,,3.00,12.00,2.00,,1
4218,"ELK2012828",,,,,,,,,,,,,,,"H","LIDE3",,,5.00,15.00,1.20,,1
4219,"ELK2012828",,,,,,,,,,,,,,,"C","PSME",,,4.00,45.00,2.00,,1
4220,"ELK2012829",,,,,,,,,,,,,,,"C","PSME",,,3.00,77.00,20.00,,5
4221,"ELK2012829",,,,,,,,,,,,,,,"H","ARME",,,3.00,25.00,3.00,,5
4222,"ELK2012829",,,,,,,,,,,,,,,"H","LIDE3",,,3.00,75.00,14.00,,1
4223,"ELK2012829",,,,,,,,,,,,,,,"C","CADE27",,,2.00,15.00,3.00,,2
4224,"ELK2012829",,,,,,,,,,,,,,,"H","QUCH2",,,1.00,10.00,4.00,,1
4225,"ELK2012829",,,,,,,,,,,,,,,"H","ACMA",,,4.00,53.00,14.50,,1
4226,"ELK2012857",,,,,,,,,,,,,,,"C","PSME",,,4.00,54.00,4.00,,1
4227,"ELK2012857",,,,,,,,,,,,,,,"H","ARME",,,2.00,30.00,4.00,,3
4228,"ELK2012799",,,,,,,,,,,,,,,"C","CADE27",,,1.00,5.00,1.50,,28
4229,"ELK2012799",,,,,,,,,,,,,,,"C","PSME",,,2.00,8.00,0.50,,11
4230,"ELK2012799",,,,,,,,,,,,,,,"H","ARME",,,0.00,7.00,0.00,,5
4231,"ELK2012799",,,,,,,,,,,,,,,"C","PIPO",,,1.00,13.00,1.00,,2
4232,"ELK2012799",,,,,,,,,,,,,,,"H","QUCH2",,,2.00,15.00,5.00,,2
4233,"ELK2012624",,,,,,,,,,,,,,,"C","PIPO",,,4.00,95.00,8.00,,4
4234,"ELK2012801",,,,,,,,,,,,,,,"C","PSME",,,3.00,60.00,12.00,,11
4235,"ELK2012801",,,,,,,,,,,,,,,"H","ARME",,,2.00,17.00,6.00,,2
4236,"ELK2012801",,,,,,,,,,,,,,,"C","PILA",,,3.00,20.00,6.00,,3
4237,"ELK2012510",,,,,,,,,,,,,,,"H","ARME",,,5.00,120.00,8.00,,114
4238,"ELK2012510",,,,,,,,,,,,,,,"C","CADE27",,,3.00,15.00,3.00,,1
4239,"ELK2012510",,,,,,,,,,,,,,,"C","PSME",,,3.00,26.00,11.00,,4
4240,"ELK2012510",,,,,,,,,,,,,,,"C","PIAT",,,3.00,135.00,29.00,,3
4241,"ELK2012527",,,,,,,,,,,,,,,"C","ABCO",,,10.00,47.00,3.00,,22
4242,"ELK2012527",,,,,,,,,,,,,,,"C","PSME",,,4.00,15.00,2.20,,5
4243,"ELK2012527",,,,,,,,,,,,,,,"C","CADE27",,,4.00,26.00,2.00,,2
4244,"ELK2012512",,,,,,,,,,,,,,,"C","CADE27",,,2.00,5.00,12.00,,3
4245,"ELK2012512",,,,,,,,,,,,,,,"C","PSME",,,2.00,8.00,1.00,,1
4246,"ELK2012512",,,,,,,,,,,,,,,"C","PIPO",,,2.00,9.00,1.70,,1
4247,"ELK2012511",,,,,,,,,,,,,,,"H","ARME",,,5.00,95.00,13.00,,1
4248,"ELK2012536",,,,,,,,,,,,,,,"C","PSME",,,1.00,5.10,1.20,,1
4249,"ELK2012622",,,,,,,,,,,,,,,"H","QUGA4",,,,,,,6
4250,"ELK2012622",,,,,,,,,,,,,,,"C","PSME",,,2.00,13.00,3.00,,1
4251,"ELK2012652",,,,,,,,,,,,,,,"C","PSME",,,0.00,5.00,,,1
4252,"ELK2012772",,,,,,,,,,,,,,,"H","ARME",,,3.00,120.00,26.00,,63
4253,"ELK2012772",,,,,,,,,,,,,,,"C","PSME",,,6.00,33.00,3.50,,4
4254,"ELK2012772",,,,,,,,,,,,,,,"C","CADE27",,,2.00,20.00,8.00,,5
4255,"ELK2012771",,,,,,,,,,,,,,,"C","CADE27",,,3.00,19.00,3.75,,31
4256,"ELK2012771",,,,,,,,,,,,,,,"C","PSME",,,3.00,15.00,3.00,,1
4257,"ELK2012771",,,,,,,,,,,,,,,"H","LIDE3",,,9.00,,,,3
4258,"ELK2012771",,,,,,,,,,,,,,,"H","QUGA4",,,,,,,1
4259,"ELK2012744",,,,,,,,,,,,,,,"C","PSME",,,9.00,30.00,2.00,,146
4260,"ELK2012744",,,,,,,,,,,,,,,"C","PILA",,,17.00,90.00,2.00,,2
4261,"ELK2012744",,,,,,,,,,,,,,,"C","CADE27",,,5.00,13.00,0.20,,3
4262,"ELK2012744",,,,,,,,,,,,,,,"H","ARME",,,4.00,50.00,10.00,,2
4263,"ELK2012565",,,,,,,,,,,,,,,"C","PSME",,,0.00,2.00,,,1
4264,"ELK2012565",,,,,,,,,,,,,,,"C","CADE27",,,4.00,15.00,2.00,,1
4265,"ELK2012594",,,,,,,,,,,,,,,"C","CADE27",,,0.00,8.00,,,2
4266,"ELK2012690",,,,,,,,,,,,,,,"H","ARME",,,5.00,120.00,22.00,,8
4267,"ELK2012690",,,,,,,,,,,,,,,"C","ABCO",,,8.00,60.00,1.00,,1
4268,"ELK2012659",,,,,,,,,,,,,,,"C","PSME",,,6.00,13.00,1.00,,3
4269,"ELK2012659",,,,,,,,,,,,,,,"H","ARME",,,1.00,35.00,12.00,,3
4270,"ELK2012572",,,,,,,,,,,,,,,"H","ARME",,,5.00,50.00,9.00,,1
4271,"ELK2012572",,,,,,,,,,,,,,,"H","LIDE3",,,5.00,54.00,1.00,,15
4272,"ELK2012751",,,,,,,,,,,,,,,"H","QUKE",,,1.00,14.00,4.00,,1
4273,"ELK2012751",,,,,,,,,,,,,,,"C","PIPO",,,1.00,50.00,37.00,,1
4274,"ELK2012779",,,,,,,,,,,,,,,"C","PSME",,,3.00,12.00,2.60,,12
4275,"ELK2012571",,,,,,,,,,,,,,,"H","LIDE3",,,6.00,20.00,4.50,,4
4276,"ELK2012571",,,,,,,,,,,,,,,"C","PSME",,,5.00,20.00,3.00,,2
4277,"ELK2012570",,,,,,,,,,,,,,,"H","LIDE3",,,6.00,17.00,1.50,,8
4278,"ELK2012570",,,,,,,,,,,,,,,"C","PSME",,,20.00,120.00,1.50,,3
4279,"ELK2012570",,,,,,,,,,,,,,,"C","ABCO",,,20.00,90.00,2.00,,4
4280,"ELK2012599",,,,,,,,,,,,,,,"C","CADE27",,,10.00,133.00,4.50,,7
4281,"ELK2012599",,,,,,,,,,,,,,,"H","LIDE3",,,8.00,45.00,3.50,,7
4282,"ELK2012599",,,,,,,,,,,,,,,"C","PSME",,,5.00,66.00,5.00,,1
4283,"ELK2012892",,,,,,,,,,,,,,,"C","PSME",,,6.00,26.00,3.50,,29
4284,"ELK2012543",,,,,,,,,,,,,,,"C","CADE27",,,2.00,7.50,2.00,,1
4285,"ELK2012543",,,,,,,,,,,,,,,"C","PSME",,,15.00,120.00,6.00,,37
4286,"ELK2012543",,,,,,,,,,,,,,,"H","LIDE3",,,18.00,133.00,6.00,,68
4287,"ELK2012543",,,,,,,,,,,,,,,"H","ARME",,,10.00,130.00,4.00,,11
4288,"ELK2012592",,,,,,,,,,,,,,,"C","CADE27",,,5.00,17.00,7.30,,1
4289,"ELK2012592",,,,,,,,,,,,,,,"C","PSME",,,5.00,45.00,3.00,,1
4290,"ELK2012590",,,,,,,,,,,,,,,"C","PSME",,,5.00,97.00,15.00,,1
4291,"ELK2012590",,,,,,,,,,,,,,,"C","CADE27",,,1.00,12.00,5.50,,1
4292,"ELK2012589",,,,,,,,,,,,,,,"C","CADE27",,,10.00,60.00,1.00,,1
4293,"ELK2012600",,,,,,,,,,,,,,,"C","PSME",,,17.00,90.00,1.00,,17
4294,"ELK2012600",,,,,,,,,,,,,,,"H","ARME",,,5.00,90.00,14.00,,6
4295,"ELK2012600",,,,,,,,,,,,,,,"C","ABCO",,,20.00,85.00,4.00,,3
4296,"ELK2012600",,,,,,,,,,,,,,,"C","CADE27",,,5.00,35.00,1.00,,2
4297,"ELK2012600",,,,,,,,,,,,,,,"H","LIDE3",,,6.00,65.00,11.00,,1
4298,"ELK2012619",,,,,,,,,,,,,,,"C","CADE27",,,2.00,12.00,2.00,,96
4299,"ELK2012619",,,,,,,,,,,,,,,"C","PSME",,,4.00,13.00,3.80,,15
4300,"ELK2012619",,,,,,,,,,,,,,,"C","PIPO",,,2.00,17.00,2.10,,1
4301,"ELK2012893",,,,,,,,,,,,,,,"C","PSME",,,3.00,35.00,13.00,,21
4302,"RCH1100086",,13.00,,,13,,,,,,,,,,"C","PILA",,,2.00,3.00,2.50,"Not recorded: P or S",
4303,"RCH1100076",,15.00,,,15,,,,,,,,,,"C","PILA",,"S",2.00,7.50,1.50,,
4304,"RCH1100076",,290.00,,,290,,,,,,,,,,"C","PSME",,"S",2.00,7.00,3.50,,
4305,"RCH1100076",,73.00,,,73,,,,,,,,,,"C","ABCO",,"S",2.00,5.00,1.50,,
4306,"RCH1100076",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,7.00,2.50,,
4307,"RCH1100197",,69.00,,6,63,,,,,,,,,,"C","PSME",,"S",2.00,5.00,2.00,,
4308,"RCH1100197",,3.00,,,3,,,,,,,,,,"C","PILA",,"S",2.00,9.00,2.00,,
4309,"RCH1100197",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,3.00,1.00,,
4310,"RCH1100197",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",,,,,
4311,"RCH1100149",,6.00,,1,3,,1,,,1,,,,,"C","ABCO",,"S",7.00,35.00,9.00,,
4312,"RCH1100149",,9.00,,4,5,,,,,,,,,,"C","PSME",,"S",,,,"No tallest individual recorded",
4313,"RCH1100149",,1.00,,,,,,,,1,,,,,"C","PILA",,"S",7.00,20.00,3.00,,
4314,"RCH1100149",,1.00,,,,,,,1,,,,,,"C","CADE27",,"S",6.00,10.00,3.00,,
4315,"RCH1100149",,2.00,,,,,,,,,2,,,,"C","PIJE",,"S",8.00,60.00,5.00,,
4316,"RCH1100250",,16.00,,,16,,,,,,,,,,"C","PSME",,"S",2.00,7.00,3.00,,
4317,"RCH1100173",,2.00,,,2,,,,,,,,,,"C","CADE27",,"S",2.00,8.00,3.00,,
4318,"RCH1100150",,24.00,,,24,,,,,,,,,,"C","PSME",,"S",2.00,6.00,3.00,,
4319,"RCH1100150",,4.00,,,4,,,,,,,,,,"C","PILA",,"S",2.00,9.00,3.00,,
4320,"RCH1100150",,6.00,,,6,,,,,,,,,,"C","ABCO",,"S",2.00,9.00,1.50,,
4321,"RCH1100198",,7.00,,3,4,,,,,,,,,,"C","PSME",,"S",2.00,2.00,1.50,,
4322,"RCH1100198",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,6.00,1.00,,
4323,"RCH1100248",,70.00,,2,68,,,,,,,,,,"C","PSME",,"S",2.00,7.00,4.00,,
4324,"RCH1100248",,2.00,,,2,,,,,,,,,,"C","PIJE",,"S",2.00,6.00,3.00,,
4325,"RCH1100248",,4.00,,,4,,,,,,,,,,"C","CADE27",,"S",2.00,13.00,4.00,,
4326,"RCH1100248",,1.00,,,1,,,,,,,,,,"C","ABCO",,"S",2.00,6.00,1.50,,
4327,"RCH1100881",,16.00,,1,15,,,,,,,,,,"C","PSME",,"S",2.00,4.50,1.00,,
4328,"RCH1100881",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,5.00,5.00,,
4329,"RCH1100881",,2.00,,,2,,,,,,,,,,"C","PIJE",,"S",2.00,4.00,3.00,,
4330,"RCH1100210",,3.00,,,3,,,,,,,,,,"C","PILA",,"S",2.00,9.00,3.00,,
4331,"RCH1100210",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",2.00,4.00,2.00,,
4332,"RCH1100075",,101.00,,6,95,,,,,,,,,,"C","PSME",,"S",2.00,5.00,2.00,,
4333,"RCH1100075",,36.00,,1,35,,,,,,,,,,"C","ABCO",,"S",2.00,5.50,1.50,,
4334,"RCH1100075",,5.00,,,5,,,,,,,,,,"C","PILA",,"S",2.00,8.00,2.50,,
4335,"RCH1100075",,1.00,,,1,,,,,,,,,,"C","CADE27",,,2.00,4.00,2.00,"Not recorded S or P",
4336,"RCH1100100",,10.00,,,10,,,,,,,,,,"C","PSME",,"S",2.00,4.00,2.00,,
4337,"RCH1100100",,11.00,,1,10,,,,,,,,,,"C","ABCO",,"S",2.00,5.00,2.00,,
4338,"RCH1100100",,4.00,,,4,,,,,,,,,,"C","PILA",,"S",2.00,8.00,4.00,,
4339,"RCH1100112",,2.00,,1,1,,,,,,,,,,"C","CADE27",,"S",2.00,2.00,0.50,,
4340,"RCH1100112",,87.00,,4,83,,,,,,,,,,"C","PILA",,"S",2.00,7.00,3.00,,
4341,"RCH1100112",,24.00,,1,23,,,,,,,,,,"C","ABCO",,"S",2.00,4.00,0.50,,
4342,"RCH1100110",,5.00,,,,5,,,,,,,,,"C","PIJE",,"P",3.00,10.00,4.00,,
4343,"RCH1100110",,1.00,,,,1,,,,,,,,,"C","CADE27",,"P",3.00,10.00,5.00,,
4344,"RCH1100063",,4.00,,,,,,1,,,2,1,,,"C","PSME",,"S",29.00,,9.00,,6
4345,"RCH1100063",,8.00,,,,1,,1,,,5,1,,,"C","ABCO",,"S",11.00,55.00,3.50,,
4346,"RCH1100095",,2.00,,,2,,,,,,,,,,"C","ABCO",,"S",2.00,3.50,1.00,,
4347,"RCH1100095",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,6.50,3.00,,
4348,"RCH1100264",,16.00,,2,14,,,,,,,,,,"C","PSME",,"S",2.00,9.00,1.00,,
4349,"RCH1100264",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,4.00,4.00,,
4350,"RCH1100264",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,7.00,2.00,,
4351,"RCH1100089",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,6.00,2.50,,
4352,"RCH1100089",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,3.00,0.50,,
4353,"RCH1100066",,25.00,,2,23,,,,,,,,,,"C","ABMA",,"S",2.00,8.00,4.00,,
4354,"RCH1100066",,9.00,,,9,,,,,,,,,,"C","ABCO",,"S",2.00,5.00,2.00,,
4355,"RCH1100066",,3.00,,,3,,,,,,,,,,"C","PILA",,"S",2.00,9.00,5.00,,
4356,"RCH1100066",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",2.00,3.00,1.00,,
4357,"RCH1100739",,16.00,,,16,,,,,,,,,,"C","PSME",,"S",2.00,3.00,1.00,,
4358,"RCH1100843",,11.00,,,11,,,,,,,,,,"C","PSME",,"S",2.00,3.00,1.00,,
4359,"RCH1100843",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",25.00,28.00,0.50,"Age of tallest individual reads ""~25"" on data sheet",
4360,"RCH1100843",,1.00,,,,,,,,,,,1,,"C","PIJE",,,10.00,8.00,0.25,"P or S not recorded",
4361,"RCH1100789",,32.00,,,32,,,,,,,,,,"C","PSME",,"S",2.00,13.00,4.00,,
4362,"RCH1100789",,3.00,,,3,,,,,,,,,,"C","CADE27",,"S",2.00,8.00,2.00,,
4363,"RCH1100789",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,9.00,4.00,,
4364,"RCH1100897",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,4.00,3.00,,
4365,"RCH1100897",,1.00,,,1,,,,,,,,,,"C","PSME",,"S",2.00,2.00,1.00,,
4366,"RCH1100819",,172.00,,,172,,,,,,,,,,"C","PSME",,"S",2.00,15.00,6.00,,
4367,"RCH1100819",,5.00,,,5,,,,,,,,,,"C","CADE27",,"S",2.00,10.00,2.50,,
4368,"RCH1100819",,11.00,,,11,,,,,,,,,,"C","PIJE",,"S",2.00,12.00,3.00,,
4369,"RCH1100819",,1.00,,,1,,,,,,,,,,"C","ABCO",,"S",2.00,5.00,1.00,,
4370,"RCH1100737",,7.00,,,7,,,,,,,,,,"C","PSME",,"S",2.00,8.00,3.00,,
4371,"RCH1100737",,3.00,,,3,,,,,,,,,,"C","ABCO",,"S",2.00,8.00,3.00,,
4372,"RCH1100737",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,3.00,2.00,,
4373,"RCH1100768",,7.00,,,7,,,,,,,,,,"C","ABCO",,"S",2.00,5.00,3.00,,
4374,"RCH1100768",,70.00,,7,63,,,,,,,,,,"C","PSME",,"S",2.00,13.00,5.00,,
4375,"RCH1100768",,8.00,,,8,,,,,,,,,,"C","PILA",,"S",2.00,6.00,2.00,,
4376,"RCH1100768",,2.00,,,2,,,,,,,,,,"C","CADE27",,"S",2.00,7.00,3.00,,
4377,"RCH1100886",,14.00,,1,3,4,1,2,1,1,,,,1,"C","ABCO",,"S",45.00,80.00,2.50,,
4378,"RCH1100432",,1.00,,,1,,,,,,,,,,"C","CADE27",,,2.00,5.00,2.00,,
4379,"RCH1100084",,7.00,,,7,,,,,,,,,,"C","ABCO",,"S",2.00,2.50,1.00,,
4380,"RCH1100732",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",2.00,4.00,4.00,,
4381,"RCH1100114",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,5.00,3.00,,
4382,"RCH1100114",,1.00,,,1,,,,,,,,,,"C","PIJE",,"S",2.00,4.50,2.00,,
4383,"RCH1100235",,4.00,,1,3,,,,,,,,,,"C","ABCO",,"S",2.00,6.00,2.00,,
4384,"RCH1100235",,5.00,,,3,2,,,,,,,,,"C","PILA",,"P",3.00,6.00,1.50,,
4385,"RCH1100235",,2.00,,,2,,,,,,,,,,"C","ABMA",,"S",2.00,6.00,3.00,,
4386,"RCH1100852",,3.00,,,,,,1,,1,,,,1,"C","PILA",,"S",25.00,20.00,1.00,,
4387,"RCH1100852",,13.00,,,,,2,2,2,5,,1,,1,"C","CADE27",,"S",63.00,80.00,2.00,,
4388,"RCH1100852",,10.00,,,,,5,1,1,1,1,1,,,"C","PSME",,"S",4.00,3.00,0.50,,
4389,"RCH1100852",,4.00,,,,,,3,,,,,,1,"C","ABCO",,"S",65.00,130.00,3.00,"There are no trees tallied for ABCO in greater than 30 age class",
4390,"RCH1100852",,1.00,,,,,,,,,1,,,,"C","PIJE",,"S",8.00,4.00,0.30,,
4391,"RCH1100848",,1.00,,,,,,,,,,,,1,"C","CADE27",,"S",60.00,80.00,2.00,,
4392,"RCH1100848",,15.00,,6,8,,,,,,,,,1,"C","PSME",,"S",25.00,21.00,3.00,,
4393,"RCH1100848",,5.00,,,2,1,,,,,1,,,1,"C","PILA",,"S",21.00,10.00,1.00,,
4394,"RCH1100848",,4.00,,1,2,,,,,,,,,1,"C","ABCO",,"S",20.00,23.00,2.00,,
4395,"RCH1100848",,3.00,,,3,,,,,,,,,1,"C","PIJE",,"S",30.00,40.00,2.00,,
4396,"RCH1100901",,2.00,,,,1,,,,,,,,1,"C","PILA",,"S",15.00,19.00,1.00,"There are no PILA trees tallied in the 10-20 yr age class",
4397,"RCH1100901",,2.00,,,,,,,,1,,,,1,"C","ABCO",,"S",25.00,60.00,1.50,,
4398,"RCH1100901",,1.00,,,,,,,,,,,,1,"C","CADE27",,"S",25.00,45.00,1.00,,
4399,"RCH1100901",,1.00,,,,,,,,,,,,1,"C","PSME",,"S",25.00,30.00,3.00,,
4400,"RCH1100041",,1.00,,,,,,,,,,,,1,"C","PIJE",,"S",13.00,65.00,6.00,,
4401,"RCH1100041",,1.00,,,1,,,,,,,,,,"C","ABMA",,"S",2.00,5.00,2.00,,
4402,"RCH1100041",,3.00,,,,1,,,2,,,,,,"C","CADE27",,"S",10.00,15.00,1.50,,
4403,"RCH1100001",,6.00,,,5,,1,,,,,,,,"C","PSME",,"S",4.00,11.00,3.00,,
4404,"RCH1100001",,1.00,,,,,1,,,,,,,,"C","PIJE",,"S",15.00,90.00,4.00,,
4405,"RCH1100001",,3.00,,,2,1,,,,,,,,,"C","ABCO",,"S",3.00,6.00,1.00,,
4406,"RCH1100001",,3.00,,,1,,1,,,,1,,,,"C","CADE27",,"S",35.00,120.00,13.00,,
4407,"RCH1100001",,1.00,,,,,,,,,,1,,,"C","PILA",,"S",9.00,20.00,4.00,,
4408,"RCH1100001",,1.00,,,,,,,,,,,,,"C","QUERC",,"S",25.00,34.00,10.00,,
4409,"RCH1100886",,4.00,,,1,1,,1,,,,,1,,"C","PSME",,"S",10.00,26.00,2.00,,
4410,"RCH1100886",,4.00,,,,,1,,1,1,,,,1,"C","PILA",,"S",25.00,50.00,1.00,"There are no PILA recorded in the 20-30yr age class",
4411,"RCH1100886",,2.00,,,,1,,,,,,,,1,"C","CADE27",,"S",60.00,75.00,3.00,,
4412,"RCH1100825",,1.00,,,1,,,,,,,,,,"C","PSME",,"S",2.00,2.00,1.00,,
4413,"RCH1100825",,1.00,,,1,,,,,,,,,,"C","ABCO",,"S",2.00,3.00,1.00,,
4414,"RCH1100825",,4.00,,,3,,,,,,,,,1,"C","PILA",,"S",25.00,30.00,5.00,,
4415,"RCH1100825",,1.00,,,,,,,,,,,,1,"C","CADE27",,"S",75.00,100.00,0.75,,
4416,"RCH1100850",,1.00,,,,,,,,,,,,1,"C","CADE27",,"S",100.00,93.00,1.00,,
4417,"RCH1100850",,2.00,,,1,,,,,,,,,1,"C","PILA",,"S",50.00,10.00,0.10,,
4418,"RCH1100850",,1.00,,,,,,,,,,,,1,"C","PIJE",,"S",50.00,10.00,0.10,,
4419,"RCH1100452",,1.00,,,,,,,,,,,,1,"C","PIJE",,"S",30.00,35.00,0.50,,
4420,"RCH1100452",,1.00,,,,,,,,,,,,1,"C","PICO",,"S",30.00,10.00,0.30,,
4421,"RCH1100452",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",2.00,2.00,0.50,,
4422,"RCH1100401",,1.00,,,,,,,,,,,,1,"C","CADE27",,"S",60.00,100.00,3.00,,
4423,"RCH1100401",,1.00,,,,,,,,,,,,1,"C","PIJE",,"S",25.00,120.00,4.00,,
4424,"RCH1100401",,2.00,,,,,,,,,,1,,1,"C","PILA",,"S",25.00,12.00,0.50,,
4425,"RCH1100175",,68.00,4,12,50,,,1,1,,,,,,"C","ABCO",,"S",11.00,44.00,5.00,,
4426,"RCH1100175",,30.00,,5,23,,,,1,,1,,,,"C","PSME",,"S",8.00,28.00,2.00,,
4427,"RCH1100175",,22.00,1,3,15,,,,,2,,1,,,"C","CADE27",,"S",9.00,32.00,4.00,,
4428,"RCH1100175",,18.00,,2,13,,1,2,,,,,,,"C","PILA",,"S",5.00,16.00,1.50,,
4429,"RCH1100799",,1.00,,,,,,,,,,,,1,"C","CADE27",,"S",65.00,140.00,1.00,,
4430,"RCH1100799",,1.00,,,,,,,,,,,,1,"C","PIJE",,"S",24.00,115.00,2.00,,
4431,"RCH1100799",,1.00,,,,,,,,,,,,1,"C","PILA",,"S",42.00,82.00,3.00,,
4432,"RCH1100234",,2.00,,,,2,,,,,,,,,"C","PIJE",,"P",3.00,8.00,3.00,"Could be PIPO.",
4433,"RCH1100209",,2.00,,,,2,,,,,,,,,"C","PIJE",,"P",3.00,8.00,2.00,"Could be PIPO",
4434,"RCH1100209",,1.00,,,,1,,,,,,,,,"C","PILA",,"P",3.00,5.00,2.00,,
4435,"RCH1100090",,4.00,,,4,,,,,,,,,,"C","CADE27",,"S",2.00,12.00,4.00,,
4436,"RCH1100090",,2.00,,,2,,,,,,,,,,"C","PIJE",,"S",2.00,3.00,1.00,,
4437,"RCH1100065",,61.00,,,61,,,,,,,,,,"C","PIJE",,"S",2.00,9.00,3.00,,
4438,"RCH1100065",,11.00,,,11,,,,,,,,,,"C","PILA",,"S",2.00,10.00,6.00,,
4439,"RCH1100065",,1.00,,1,,,,,,,,,,,"C","CADE27",,"S",1.00,3.00,1.00,,
4440,"RCH1100111",,186.00,,20,166,,,,,,,,,,"C","PILA",,"S",2.00,5.00,3.00,,
4441,"RCH1100111",,6.00,,1,5,,,,,,,,,,"C","ABCO",,"S",2.00,5.00,0.50,,
4442,"RCH1100086",,66.00,,3,63,,,,,,,,,,"C","ABCO",,,2.00,,,"Not recorded: P or S, Height, LYGrowth",
4443,"RCH1100086",,34.00,,6,28,,,,,,,,,,"C","PSME",,,2.00,,,"Not recorded: P or S, Height, LYGrowth",
4444,"RCH1100086",,17.00,,7,10,,,,,,,,,,"C","ABMA",,,2.00,,,"Not recorded: P or S, Height, Age, LYGrowth",
4446,"RCH1100210",,3.00,,,3,,,,,,,,,,"C","PIPO",,"S",2.00,5.00,2.00,"could be PIJE",
4447,"RCH1100355",,6.00,,6,,,,,,,,,,,"C","PSME",,"S",1.00,6.00,4.00,,
4448,"RCH1100355",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,8.00,1.00,,
4449,"RCH1100355",,1.00,,1,,,,,,,,,,,"C","ABCO",,"S",1.00,7.00,5.00,,
4450,"RCH1100355",,2.00,1,1,,,,,,,,,,,"C","PIJE",,"S",1.00,3.00,2.00,,
4451,"RCH1100355",,1.00,,1,,,,,,,,,,,"C","CADE27",,"S",1.00,5.00,3.00,,
4452,"RCH1100774",,56.00,,1,55,,,,,,,,,,"C","PSME",,"S",2.00,20.00,6.00,,
4453,"RCH1100774",,55.00,,,55,,,,,,,,,,"C","ABCO",,"S",2.00,20.00,5.00,,
4454,"RCH1100774",,1.00,,,,1,,,,,,,,,"C","PILA",,"S",3.00,8.00,2.00,,
4455,"RCH1100022",,26.00,,,26,,,,,,,,,,"C","PSME",,"S",2.00,10.00,4.00,,
4456,"RCH1100022",,27.00,,,27,,,,,,,,,,"C","ABCO",,"S",2.00,10.00,4.00,,
4457,"RCH1100022",,5.00,,,5,,,,,,,,,,"C","CADE27",,"S",2.00,10.00,6.00,,
4458,"RCH1100009",,28.00,,2,26,,,,,,,,,,"C","ABCO",,"S",2.00,3.00,1.00,"could be 11 for count_1yr",
4459,"RCH1100009",,2.00,,4,8,,,,,,,,,,"C","PSME",,"S",2.00,2.00,1.00,,
