"ID","Regen_Plot","Fire","Date","Observers","Year of Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG (BASAL '10)","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY VEG","TREE_live only","BAF","BA Total1","BA Live1","BA Dead1"
2955,"RUS1100097","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0168 HK","WGS84 UTM zone 10",495797.61,4554011.92,355.00,65.00,,,4.00,0.50,1.00,70.00,25.00,0.50,7.00,3.00,0.00,40.00,20.00,40.00,,0.00,,,,1.00,3.00,6,6,0,"Possible Phellinus weirii root disease center.",10.00,10.00,40.00,20,120,120,0
2956,"RUS1100098","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0169 HK","WGS84 UTM zone 10",495976.94,4554023.88,25.00,50.00,,,4.00,10.00,3.00,81.00,2.00,60.00,6.00,10.00,0.00,10.00,0.00,45.00,,1.00,,,,0.00,0.50,0,0,0,,15.00,55.00,10.00,20,0,0,0
2957,"RUS1100099","RUSH",8/3/2011 0:00:00,"Helen Kurkjian, Jen Bray, Ramona Butz",2006.00,"100-0097 HK","WGS84 UTM zone 10",496170.76,4554034.74,340.00,45.00,,,8.00,2.00,1.00,69.00,20.00,7.00,6.00,3.00,2.00,14.00,2.00,10.00,,1.00,,,,0.00,0.00,3,2,1,,8.00,15.00,15.00,20,60,40,20
2958,"RUS1100100","RUSH",8/3/2011 0:00:00,"Clint Isabel, Christopher Steenbock, JC",2006.00,"1122 CI","WGS84 UTM zone 10",496393.24,4554046.69,57.00,22.00,,,30.00,2.00,2.00,46.00,20.00,2.00,2.00,0.00,0.00,60.00,0.00,60.00,,0.00,,,,4.00,6.00,6,6,0,,2.00,15.00,60.00,20,120,120,0
2959,"RUS1100112","RUSH",8/7/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0117 HK","WGS84 UTM zone 10",498775.80,4554129.10,270.00,,,,2.00,0.00,1.00,85.00,12.00,3.00,25.00,5.00,0.00,0.50,35.00,0.00,,5.00,,,,1.25,0.50,6,0,6,"Ribes sp. has no reproductive structures and is unidentifiable.",28.00,30.00,0.50,20,120,0,120
2960,"RUS1100113","RUSH",8/19/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0171 HK","WGS84 UTM zone 10",498966.02,4554142.49,105.00,30.00,,,3.00,1.00,0.50,91.00,5.00,0.50,0.50,0.50,0.00,5.00,40.00,5.00,,3.00,,,,0.50,2.00,8,3,5,,0.50,0.50,5.00,20,160,60,100
2961,"RUS1100115","RUSH",8/6/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0110 HK","WGS84 UTM zone 10",499370.73,4554141.95,195.00,50.00,,,7.00,1.00,1.50,70.50,20.00,1.00,60.00,0.00,0.00,0.00,55.00,0.00,,5.00,,,,1.00,4.00,9,0,9,"Plot is a field of Phacelia sp., visited by lots of Bombus sp.",60.00,60.00,0.00,20,180,0,180
2962,"RUS1100116","RUSH",8/6/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0105 HK","WGS84 UTM zone 10",499577.75,4554143.62,190.00,35.00,,,5.00,0.50,0.50,70.00,25.00,1.00,0.50,0.00,0.00,0.50,40.00,0.00,,5.00,,,,2.00,1.00,8,0,8,,0.50,1.00,0.50,20,160,0,160
2963,"RUS1100131","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0167 HK","WGS84 UTM zone 10",495571.99,4553813.49,15.00,65.00,,,0.50,3.00,2.50,91.50,3.00,2.00,1.00,30.00,8.00,75.00,3.00,75.00,,0.00,,,,3.00,1.00,8,8,0,"Plot moved ~20m west to avoid hornets' nest we disturbed while walking to plot.",30.00,40.00,75.00,20,160,160,0
2964,"RUS1100132","RUSH",8/3/2011 0:00:00,"Jen Bray, Helen Kurkjian, Ramona Butz",2006.00,"100-0096 HK","WGS84 UTM zone 10",495779.44,4553832.69,310.00,40.00,,,0.50,8.00,1.00,88.00,3.00,2.00,1.00,0.50,2.00,80.00,0.00,80.00,,0.00,,,,0.50,8.00,8,8,0,,1.00,8.00,80.00,20,160,160,0
2965,"RUS1100133","RUSH",8/3/2011 0:00:00,"Jen Bray, Helen Kurkjian, Ramona Butz",2006.00,"100-0095 HK","WGS84 UTM zone 10",495985.71,4553846.03,175.00,32.00,,,1.00,2.00,1.00,95.00,1.00,0.50,20.00,20.00,0.00,0.00,1.00,0.00,,3.00,,,,0.50,2.50,1,1,0,,35.00,35.00,0.00,20,20,20,0
2966,"RUS1100134","RUSH",8/3/2011 0:00:00,"Helen Kurkjian, Jen Bray, Ramona Butz",2006.00,"100-0094 HK","WGS84 UTM zone 10",496192.37,4553843.88,180.00,50.00,,,4.00,0.50,1.00,93.00,2.00,1.00,3.00,0.50,1.00,45.00,25.00,45.00,,2.00,,,,3.00,1.50,5,5,0,,3.00,7.00,46.00,20,100,100,0
2967,"RUS1100135","RUSH",8/3/2011 0:00:00,"Clint Isabel, Christopher Steenbock, JC",2006.00,"1117 CI","WGS84 UTM zone 10",496384.87,4553840.72,254.00,45.00,,,3.00,1.00,1.00,92.00,3.00,1.00,0.50,0.00,0.00,35.00,30.00,35.00,,2.00,,,,0.50,1.00,7,6,1,,0.50,0.00,35.00,20,140,120,20
2968,"RUS1100136","RUSH",8/3/2011 0:00:00,"Clint Isabel, Christopher Steenbock, JC",2006.00,"1118 CI","WGS84 UTM zone 10",496586.44,4553859.37,262.00,35.00,,,10.00,0.00,1.00,84.00,5.00,2.00,0.50,0.50,0.00,20.00,40.00,20.00,,3.00,,,,1.50,3.50,12,8,4,,1.00,1.00,20.00,20,240,160,80
2969,"RUS1100138","RUSH",8/2/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0093 HK","WGS84 UTM zone 10",496994.08,4553840.84,90.00,36.00,,,1.00,0.50,1.00,93.00,5.00,2.00,40.00,5.00,0.00,0.50,10.00,0.00,,3.00,,,,0.30,1.20,6,3,3,,45.00,45.00,0.50,20,120,60,60
2970,"RUS1100143","RUSH",8/7/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0112 HK","WGS84 UTM zone 10",498192.77,4553910.86,180.00,40.00,,,2.00,1.00,1.00,89.00,7.00,7.00,30.00,0.50,0.00,30.00,10.00,30.00,,2.00,,,,1.00,2.00,7,5,2,,30.00,35.00,30.00,20,140,100,40
2971,"RUS1100146","RUSH",8/7/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0116 HK","WGS84 UTM zone 10",498771.32,4553918.01,205.00,30.00,,,15.00,5.00,0.50,70.00,10.00,0.00,10.00,0.00,0.00,0.00,40.00,0.00,,5.00,,,,0.00,2.00,5,0,5,"Southeast corner of plot is a tip-up mound of dead Calocedrus decurrens.",10.00,10.00,0.00,20,100,0,100
2972,"RUS1100149","RUSH",8/6/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0108 HK","WGS84 UTM zone 10",499378.90,4553946.45,200.00,60.00,,,25.00,10.00,1.00,39.00,25.00,4.00,8.00,0.00,0.00,0.00,30.00,0.00,,5.00,,,,0.00,1.00,12,0,12,,8.00,12.00,0.00,20,240,0,240
2973,"RUS1100150","RUSH",8/6/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0107 HK","WGS84 UTM zone 10",499485.68,4553948.45,180.00,55.00,,,45.00,15.00,1.00,34.00,5.00,25.00,0.50,0.00,0.00,0.00,25.00,0.00,,5.00,,,,0.00,1.00,6,1,5,,0.50,25.00,0.00,20,120,20,100
2974,"RUS1100151","RUSH",8/6/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0106 HK","WGS84 UTM zone 10",499777.47,4553952.01,165.00,45.00,,,30.00,5.00,1.00,62.00,2.00,40.00,1.00,0.00,0.00,0.00,5.00,0.00,,5.00,,,,0.00,1.00,2,0,2,,1.00,40.00,0.00,20,40,0,40
2975,"RUS1100165","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0166 HK","WGS84 UTM zone 10",495612.54,4553626.09,200.00,65.00,,,0.50,75.00,1.00,24.00,0.50,5.00,0.50,2.00,45.00,0.00,0.00,45.00,,1.00,,,,0.10,1.00,2,2,0,"Plot on loose, rocky slope. QUCH infested with mistletoe (Phoradendron sp.).",2.00,7.00,45.00,20,40,40,0
2976,"RUS1100166","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0165 HK","WGS84 UTM zone 10",495792.41,4553634.24,165.00,55.00,,,0.50,1.00,0.50,99.00,0.50,0.00,1.00,0.50,4.00,50.00,5.00,50.00,,1.00,,,,1.00,3.00,9,9,0,,1.00,4.00,50.00,20,180,180,0
2977,"RUS1100167","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0164 HK","WGS84 UTM zone 10",495989.52,4553635.35,155.00,50.00,,,3.00,4.00,2.00,84.00,7.00,4.00,5.00,25.00,7.00,30.00,25.00,30.00,,3.00,,,,0.20,0.70,6,4,2,,30.00,40.00,35.00,20,120,80,40
2978,"RUS1100168","RUSH",8/18/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0163 HK","WGS84 UTM zone 10",496203.61,4553642.67,225.00,45.00,,,0.50,0.50,2.00,94.00,4.00,15.00,30.00,30.00,2.00,0.50,45.00,0.00,,4.00,,,,0.50,2.00,11,0,11,,55.00,70.00,2.00,20,220,0,220
2979,"RUS1100169","RUSH",8/3/2011 0:00:00,"Clint Isabel, Christopher Steenbock, JC",2006.00,"1121 CI","WGS84 UTM zone 10",496395.11,4553653.29,266.00,48.00,,,10.00,0.00,2.00,83.00,5.00,0.50,5.00,80.00,0.00,5.00,70.00,5.00,,5.00,,,,0.25,1.50,6,1,5,,85.00,85.00,5.00,20,120,20,100
2980,"RUS1100170","RUSH",8/3/2011 0:00:00,"Clint Isabel, Christopher Steenbock, JC",2006.00,"1119 CI","WGS84 UTM zone 10",496594.42,4553658.62,180.00,47.00,,,10.00,1.00,1.00,78.00,10.00,5.00,10.00,40.00,0.00,0.00,40.00,0.00,,5.00,,,,2.00,2.00,1,0,1,,50.00,5.00,0.00,20,20,0,20
2981,"RUS1100171","RUSH",8/3/2011 0:00:00,"Clint Isabel, Christopher Steenbock, JC",2006.00,"1120 CI","WGS84 UTM zone 10",496795.57,4553665.81,152.00,55.00,,,5.00,2.00,2.00,89.00,2.00,0.50,0.50,1.00,0.00,15.00,0.00,15.00,,3.00,,,,0.00,2.00,6,6,0,,1.50,1.50,15.00,20,120,120,0
2982,"RUS1100172","RUSH",8/2/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0092 HK","WGS84 UTM zone 10",496979.92,4553655.72,150.00,33.00,,,0.50,1.00,0.50,95.00,4.00,0.50,0.50,0.50,0.50,50.00,2.00,50.00,,2.00,,,,0.20,1.50,4,3,1,,0.50,1.00,50.00,20,80,60,20
2983,"RUS1100178","RUSH",8/7/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0113 HK","WGS84 UTM zone 10",498188.51,4553730.56,170.00,50.00,,,1.00,15.00,1.00,68.00,15.00,3.00,12.00,0.00,0.00,0.50,65.00,0.00,,4.00,,,,0.70,3.00,15,0,15,,12.00,15.00,0.50,20,300,0,300
2984,"RUS1100179","RUSH",8/7/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0114 HK","WGS84 UTM zone 10",498376.52,4553721.32,155.00,50.00,,,0.50,5.00,1.00,89.00,5.00,0.00,0.00,0.00,0.00,60.00,4.00,60.00,,2.00,,,,3.00,2.00,9,9,0,,0.00,0.50,60.00,20,180,180,0
2985,"RUS1100180","RUSH",8/7/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0115 HK","WGS84 UTM zone 10",498586.59,4553707.14,270.00,45.00,,,3.00,7.00,1.00,84.00,5.00,3.00,30.00,0.00,0.00,0.00,50.00,0.00,,5.00,,,,0.00,1.00,7,0,7,"Due to topography and high burn severity, there are no real seed sources of any kind for this hillside.",30.00,30.00,0.00,20,140,0,140
2986,"RUS1100181","RUSH",8/19/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0170 HK","WGS84 UTM zone 10",498787.77,4553747.42,210.00,20.00,,,1.00,0.50,1.00,88.00,10.00,0.50,2.00,0.00,0.00,15.00,30.00,15.00,,3.00,,,,1.00,2.50,6,1,5,,2.00,2.00,15.00,20,120,20,100
2987,"RUS1100182","RUSH",8/16/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0151 HK","WGS84 UTM zone 10",498982.04,4553737.03,120.00,60.00,,,25.00,7.00,1.00,64.00,3.00,1.00,30.00,0.50,0.00,0.00,25.00,0.00,,4.00,,,,0.10,1.00,3,0,3,,30.00,30.00,0.00,20,60,0,60
2988,"RUS1100204","RUSH",8/2/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0088 HK","WGS84 UTM zone 10",496411.59,4553454.28,195.00,35.00,,,1.00,2.00,1.50,85.50,10.00,65.00,5.00,1.00,0.00,0.00,50.00,0.00,,4.00,,,,0.30,2.00,4,0,4,"Many trees killed by fire, but some possibly weakened by fire and killed by beetles.",5.00,70.00,0.00,20,80,0,80
2989,"RUS1100205","RUSH",8/2/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0089 HK","WGS84 UTM zone 10",496593.12,4553450.82,165.00,42.00,,,1.00,1.00,1.50,94.50,2.00,5.00,20.00,50.00,3.00,0.00,25.00,0.00,,4.00,,,,0.00,0.50,5,0,5,"Perennial grasses and sedges coming in very robustly all across this hillside, lots of Pteridium aquilinum too (this was most of the forb cover of the plot).  Some trees possibly killed by beetles post-fire.  No sign of any regen ~ 25m from the plot.",60.00,65.00,3.00,20,100,0,100
2990,"RUS1100206","RUSH",8/2/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0090 HK","WGS84 UTM zone 10",496794.67,4553465.54,125.00,32.00,,,1.00,1.00,1.00,87.00,10.00,10.00,30.00,7.00,0.00,2.00,45.00,0.00,,3.00,,,,0.40,2.00,5,0,5,"10% cover of large Astragalus sp. (shrubby in shape and size, but is a forb).  Seedlings are stunted and have a strange, unhealthy growth form (insect damage?).",35.00,40.00,2.00,20,100,0,100
2991,"RUS1100207","RUSH",8/2/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0091 HK","WGS84 UTM zone 10",496978.40,4553472.23,170.00,40.00,,,0.50,1.00,1.00,88.00,10.00,4.00,25.00,7.00,1.00,1.00,50.00,0.00,,3.00,,,,0.20,1.50,4,0,4,"White powdery spots on PSME seedlings (possibly frass) - very stunted and growing weirdly.",30.00,35.00,2.00,20,80,0,80
2992,"RUS1100250","RUSH",8/16/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0150 HK","WGS84 UTM zone 10",498802.31,4553311.00,140.00,40.00,,,0.50,0.50,1.00,97.00,2.00,18.00,1.00,1.00,0.00,45.00,15.00,45.00,,3.00,,,,1.00,3.00,6,4,2,,2.00,10.00,45.00,20,120,80,40
2993,"RUS1100279","RUSH",8/16/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0148 HK","WGS84 UTM zone 10",498200.75,4553108.96,180.00,35.00,,,7.00,0.50,1.00,84.00,8.00,55.00,3.00,0.50,0.00,0.00,55.00,0.00,,4.00,,,,0.10,2.00,4,0,4,,3.00,55.00,0.00,20,80,0,80
2994,"RUS1100280","RUSH",8/16/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0146 HK","WGS84 UTM zone 10",498425.41,4553098.56,235.00,20.00,,,5.00,1.00,1.00,86.00,7.00,40.00,2.00,0.50,0.00,0.50,70.00,0.00,,4.00,,,,0.70,2.50,4,0,4,,2.00,40.00,0.50,20,80,0,80
2995,"RUS1100281","RUSH",8/16/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0149 HK","WGS84 UTM zone 10",498602.61,4553101.55,200.00,20.00,,,2.00,0.00,1.50,93.50,3.00,12.00,45.00,17.00,0.00,2.00,65.00,0.00,,4.00,,,,0.20,2.50,8,0,8,,60.00,70.00,2.00,20,160,0,160
2996,"RUS1100311","RUSH",8/16/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0145 HK","WGS84 UTM zone 10",498409.70,4552908.48,305.00,25.00,,,15.00,0.50,1.00,69.00,15.00,50.00,0.50,0.00,0.00,0.50,40.00,0.00,,5.00,,,,0.00,2.00,3,0,3,"Not a hardwood in sight.  Many large healthy PIJE seedlings around, just not in plot.",0.50,50.00,0.50,20,60,0,60
2997,"RUS1100352","RUSH",8/5/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0102 HK","WGS84 UTM zone 10",494840.81,4552397.58,220.00,45.00,,,30.00,2.00,2.00,63.00,3.00,55.00,1.00,0.00,0.00,1.00,3.00,0.00,,3.00,,,,0.00,0.50,1,0,1,,1.00,55.00,1.00,20,20,0,20
2998,"RUS1100353","RUSH",8/5/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0101 HK","WGS84 UTM zone 10",495029.41,4552398.12,225.00,52.00,,,35.00,2.00,2.00,60.00,1.00,50.00,0.50,0.00,5.00,0.00,10.00,5.00,,2.00,,,,0.00,1.00,0,0,0,,0.50,50.00,5.00,20,0,0,0
2999,"RUS1100373","RUSH",8/5/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0100 HK","WGS84 UTM zone 10",494835.66,4552201.49,200.00,27.00,,,20.00,0.50,2.00,76.00,2.00,60.00,0.50,1.00,0.00,0.00,0.00,0.00,,3.00,,,,0.00,0.50,0,0,0,"Biotic soil crust covers ~15% of ground (included in bare ground % cover).",1.00,60.00,0.00,20,0,0,0
3000,"RUS1100392","RUSH",8/5/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0099 HK","WGS84 UTM zone 10",494440.75,4551984.32,235.00,30.00,,,25.00,2.00,2.00,69.00,2.00,68.00,0.50,1.00,0.00,2.00,5.00,0.00,,5.00,,,,0.00,0.50,0,0,0,"Very sandy soil with some biotic soil crust (lichen and moss components visible).  ""PIJE"" is 3-needle pine - PIAT present with open cones near sites.",1.00,70.00,2.00,20,0,0,0
3001,"RUS1100393","RUSH",8/5/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0104 HK","WGS84 UTM zone 10",494637.94,4552006.57,120.00,25.00,,,7.00,1.00,2.00,87.00,3.00,60.00,0.50,0.50,3.00,0.00,0.00,5.00,,1.00,,,,1.00,2.50,1,1,0,,0.50,60.00,3.00,20,20,20,0
3002,"RUS1100394","RUSH",8/5/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0103 HK","WGS84 UTM zone 10",494846.46,4552015.35,235.00,50.00,,,8.00,0.50,3.00,87.00,2.00,40.00,0.50,0.00,50.00,0.50,0.00,50.00,,1.00,,,,0.10,1.00,6,6,0,,0.50,40.00,50.00,20,120,120,0
3003,"RUS1100516","RUSH",8/8/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0140 HK","WGS84 UTM zone 10",493895.64,4550955.79,280.00,10.00,,,0.00,0.00,2.00,88.00,10.00,0.50,0.50,0.00,0.00,75.00,10.00,75.00,,2.00,,,,2.00,3.00,6,5,1,,0.50,0.50,75.00,20,120,100,20
3004,"RUS1100517","RUSH",8/8/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0139 HK","WGS84 UTM zone 10",494076.49,4550967.14,215.00,50.00,,,12.00,1.00,1.00,76.00,10.00,8.00,0.50,0.50,2.00,0.50,15.00,0.00,,3.00,,,,0.00,1.50,1,1,0,,0.50,10.00,2.00,20,20,20,0
3005,"RUS1100534","RUSH",8/8/2011 0:00:00,"Christopher Steenbock, Helen Kurkjian",2006.00,"100-0138 HK","WGS84 UTM zone 10",494081.16,4550797.04,145.00,40.00,,,3.00,1.00,1.00,92.00,3.00,2.00,7.00,40.00,1.00,0.00,30.00,0.00,,4.00,,,,0.00,1.00,2,0,2,"Point moved ~10m north to avoid trail and private property.",45.00,45.00,1.00,20,40,0,40
3006,"RCH1100004","RICH",7/10/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",659282.00,4437688.00,103.00,22.00,"Andesite/schist","Nonserpentine",0.00,0.00,1.00,89.00,10.00,10.00,5.00,0.50,0.00,30.00,0.00,30.00,,0.00,,,,6.00,8.00,12,12,0,"lots of woody debris",5.00,15.00,30.00,20,240,240,0
3007,"RCH1100015","RICH",7/21/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660887.00,4437540.00,301.00,35.00,"Andesitic tuff","Nonserpentine",19.00,20.00,1.00,50.00,10.00,30.00,0.50,0.50,25.00,20.00,0.00,25.00,,0.00,,,,0.50,2.00,8,8,0,,,,,20,160,160,0
3008,"RCH1100026","RICH",7/20/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",659894.00,4437313.00,282.00,26.00,"Andesite/schist","Nonserpentine",0.50,0.50,1.00,74.00,25.00,20.00,1.00,0.00,15.00,45.00,2.00,40.00,,0.00,,,,5.00,2.00,9,9,0,,1.00,30.00,45.00,20,180,180,0
3009,"RCH1100042","RICH",7/13/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660102.00,4437114.00,320.00,38.00,"Andesitic tuff","Nonserpentine",0.50,1.00,1.00,88.00,10.00,5.00,0.50,0.00,15.00,15.00,0.00,15.00,,0.00,,,,2.00,1.00,7,7,0,"Evidence of slash pile and burn. Also, nearest regenerated tree could be ABCO, not ABMA",0.50,20.00,15.00,20,140,140,0
3010,"RCH1100046","RICH",7/21/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660902.00,4437140.00,5.00,19.00,"Andesitic tuff","Nonserpentine",34.00,35.00,1.00,30.00,0.50,20.00,15.00,0.50,3.00,20.00,1.00,20.00,,3.00,,,,0.10,0.50,7,3,4,"Directly west, fire severity 4, due North, fire severity 2. Some seedlings are older than the fire",15.00,45.00,20.00,20,140,60,80
3011,"RCH1100053","RICH",6/18/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",657913.00,4436844.00,60.00,90.00,"Gstone/schist/shales","Nonserpentine",0.50,3.00,1.00,94.00,2.00,0.50,1.00,0.50,0.00,97.00,0.00,97.00,,0.00,,,,1.50,3.00,14,13,1,"Plot was moved 8m at 60 degrees because original plot center was too close to road. New plot edge has a 5m buffer from the road",1.00,1.00,97.00,20,280,260,20
3012,"RCH1100061","RICH",7/26/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",659508.00,4436892.00,337.00,27.00,"Andesitic tuff","Nonserpentine",0.00,1.00,2.00,87.00,10.00,3.00,0.00,0.50,0.00,70.00,0.00,70.00,,0.00,,,,1.00,1.00,17,16,1,,0.50,3.00,70.00,20,340,320,20
3013,"RCH1100058","RICH",7/10/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",658910.00,4436874.00,290.00,65.00,"Andesite/schist","Nonserpentine",33.00,60.00,1.00,5.00,1.00,25.00,2.00,0.50,7.00,0.50,0.00,0.50,,3.00,,,,0.00,0.50,7,6,1,"Basal area used 10 factor!!!!!!!!",2.00,30.00,0.50,20,140,120,20
3014,"RCH1100080","RICH",6/19/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",658517.00,4436610.00,244.00,63.00,"Gstone/schist/shale","Nonserpentine",2.00,86.00,1.00,10.00,1.00,45.00,0.50,0.00,30.00,1.00,0.00,1.00,,3.00,,,,0.00,1.50,,,,"No Basal area recorded",0.50,80.00,1.00,20,0,0,0
3015,"RCH1100091","RICH",7/29/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660715.00,4436733.00,30.00,36.00,"Andesitic tuff","Nonserpentine",59.00,1.00,0.50,25.00,15.00,35.00,0.50,0.00,0.00,0.00,2.00,0.00,,4.00,,,,0.00,0.50,,,,"No basal area recorded. Plot is near powerlines , evidence of heavy logging - impacts the snag count",0.50,35.00,0.00,20,0,0,0
3016,"RCH1100096","RICH",7/25/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",656926.00,4436410.00,218.00,54.00,"Andesite/schist","Nonserpentine",0.00,0.00,0.50,80.00,20.00,0.00,0.50,0.00,15.00,15.00,0.00,25.00,,0.00,,,,2.50,1.50,14,13,1,,0.50,5.00,25.00,20,280,260,20
3017,"RCH1100115","RICH",7/21/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660718.00,4436534.00,110.00,19.00,"Andesite/schist","Nonserpentine",35.00,55.00,0.50,10.00,0.50,30.00,0.50,0.50,0.00,2.00,0.00,0.00,,2.00,,,,0.00,1.00,4,4,0,"BAF 5 used!!",2.00,30.00,0.00,5,20,20,0
3018,"RCH1100133","RICH",8/1/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",659531.00,4436296.00,231.00,47.00,"Andesitic tuff","Nonserpentine",3.00,15.00,1.00,80.00,1.00,85.00,0.50,0.50,15.00,0.00,15.00,0.00,,5.00,,,,0.50,3.00,9,0,9,"BAF 10 used!",0.50,90.00,0.00,10,90,0,90
3019,"RCH1100140","RICH",6/27/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660927.00,4436340.00,111.00,30.00,"Andesite/schist","Nonserpentine",1.00,0.50,1.00,98.00,0.50,45.00,7.00,1.00,0.00,0.50,7.00,0.50,,3.00,,,,0.50,3.50,8,3,5,"approximately 40% mortality of stand",8.00,50.00,0.50,20,160,60,100
3020,"RCH1100159","RICH",7/20/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",659936.00,4436110.00,210.00,31.00,"Andesitic tuff","Nonserpentine",19.00,35.00,1.00,40.00,5.00,45.00,0.50,0.50,5.00,0.50,1.00,0.00,,5.00,,,,0.50,1.00,5,0,5,"baf 5 USED!! Salvage logging in stand",0.50,50.00,0.50,5,25,0,25
3021,"RCH1100163","RICH",6/27/2012 0:00:00,"Melissa DeSiervo, Maggie Mansfield",2008.00,,"WGS84 UTM zone 10",660735.00,4436135.00,150.00,27.00,"Andesitic tuff","Nonserpentine",32.00,7.00,1.00,60.00,0.50,30.00,0.50,0.50,5.00,15.00,0.00,15.00,,2.00,,,,0.60,1.20,6,6,0,,0.50,35.00,15.00,20,120,120,0
